id,name,deck,first_appeared_in_game,site_detail_url,games,friends,enemies,locations,concepts,objects
16622,Artemis,"Artemis is the Shim'Tar (greatest warrior) of the Egyptian Amazons of Bana-Mighdall. For a short time, she also held the title of Wonder Woman.",Mortal Kombat vs. DC Universe,https://www.giantbomb.com/artemis/3005-16622/,Scribblenauts Mega Pack; DC: Unchained; DC Legends; Scribblenauts Unmasked: A DC Comics Adventure; Mortal Kombat vs. DC Universe,Batman; Donna Troy; Hippolyta; Huntress; Nubia; Power Girl; Supergirl; Superman; Wonder Girl; Wonder Woman,Dr. Psycho,Themyscira,Amazon; Comic Book Character; Games Based on Comic Books; Licensed Game,
47181,Artemis,Artemis is a Traveller that is trapped in a simulation and needs your help to free him.,No Man's Sky,https://www.giantbomb.com/artemis/3005-47181/,No Man's Sky,-null-; Traveller,,Euclid Galaxy,Travellers,
2890,Artemis Entreri,The nemesis and polar opposite of Drizzt Do'Urden from the Forgotten Realms books.  This villian/antihero is a deadly assassin who wields a magical saber and dagger.,Baldur's Gate: Dark Alliance II,https://www.giantbomb.com/artemis-entreri/3005-2890/,Baldur's Gate: Dark Alliance II,,Drizzt Do'Urden; Wulfgar,Faerûn; The Forgotten Realms,Anti-Hero; Assassin; Magically Imbued Weapons; Stealth Kill; Villain,Dagger; Lock Picks; Magical Stone; Sword
22210,Artemis Zogg,the Main Villain in the Ratchet & Clank comic,Ratchet & Clank: All 4 One,https://www.giantbomb.com/artemis-zogg/3005-22210/,Ratchet & Clank: All 4 One,Vorn Garblak,Clank; Emperor Percival Tachyon; Ratchet; Talwyn Apogee,,Alien; Villain,
12177,"Artemiy Burakh, The Haruspicus",Main character in the Pathologic game.,Pathologic,https://www.giantbomb.com/artemiy-burakh-the-haruspicus/3005-12177/,Pathologic,,"Daniel Dankovskiy, the Bachelor; Klara, The Devotress",,Dialogue Tree,Medical Herb
19162,"Artemus, Keeper","Artemus was the Keeper who originally brought the young Garrett in and trained him in the ways of the Keepers. He was the main point of contact between Garrett and the Keepers, always attempting to enlist the help of the cunning thief with the various Keeper prophecies.",Thief: The Dark Project,https://www.giantbomb.com/artemus-keeper/3005-19162/,Thief: Deadly Shadows; 4-Play Action Pack (Volume 1); Thief II: The Metal Age; Thief: The Dark Project,Garrett,,The City,Keepers,
636,Arthas Menethil,Arthas Menethil was once the prince of Lordaeron and a mighty paladin. Despite his promising beginnings he took up the cursed runeblade Frostmourne and became a Death Knight. Later he merged with Ner'zhul to become the Lich King.,Warcraft II: The Dark Saga,https://www.giantbomb.com/arthas-menethil/3005-636/,Warcraft III: Reforged; Heroes of the Storm; World of Warcraft: Warlords of Draenor; World of Warcraft: Cataclysm; World of Warcraft: Wrath of the Lich King; Warcraft III: The Frozen Throne; Warcraft III: Reign of Chaos; Warcraft II: The Dark Saga,Anub'arak; Archmage Arugal; Bronjahm; Jaina Proudmoore; Kel'Thuzad; Muradin Bronzebeard; Saphhiron; Sapphiron; Scourgelord Tyrannus; Sindragosa; The Lich King; Tichondrius; Uther the Lightbringer,Alexstrasza; Archimonde the Defiler; Balnazzar; Bolvar Fordragon; Darion Mograine; Gul'dan; Illidan Stormrage; Jaina Proudmoore; Kael'thas Sunstrider; Kil'jaeden; Krasus; Lady Vashj; Magni Bronzebeard; Mal'Ganis; Malygos; Muradin Bronzebeard; Nazgrel; Nozdormu; Sargeras; Sylvanas Windrunner; Thrall; Tirion Fordring; Uther the Lightbringer; Varian Wrynn; Velen; Ysera; Zul'jin,Azeroth; Halls of Reflection; Icecrown; Icecrown Citadel; Northrend; Stratholme; The Culling of Stratholme; The Dragonblight; The Sunwell,Black Knight; Changing Sides; Corruption; Death Knight; Demon Invasion; Hero Turned Evil; Knights of the Silver Hand; Magically Imbued Weapons; Paladins; Patricide; Regicide; Rivaling Factions; Scourge; Silence; Slashing Weapons; Soul Steal; Swordsman; Tragic Villain; Two-Handed Weapons; Undead; Villain; Voice Acting; War,Frostmourne; Gauntlets; Sword
30709,Arthur,A minor character in Resident Evil: Outbreak's Outbreak scenario.,Resident Evil: Outbreak,https://www.giantbomb.com/arthur/3005-30709/,Resident Evil: Outbreak - File #2; Resident Evil: Outbreak,Dorian; Kevin Ryman; Raymond Douglas,,,,Megaphone
47506,Arthur,A well-meaning champion of Nohr cursed with perpetually bad luck.,Fire Emblem Fates,https://www.giantbomb.com/arthur/3005-47506/,Fire Emblem Fates,Azura; Camilla; Corrin; Elise; Leo; Xander,,,Potential Love Interest; Romance,Cape
2764,Arthur,A generic blonde swordsman used as a replacement for Mitsurugi in the Korean version of the Arcade game Soulcalibur. He later makes an appearance as a bonus character in Soulcalibur III.,Soulcalibur,https://www.giantbomb.com/arthur/3005-2764/,Soulcalibur III; Soulcalibur,,Heishiro Mitsurugi; Hualin; Ivy Valentine; Maxi; Revenant; Rock; Taki; Voldo,,Character Select Screen; Guard Impact; Signature Weapon,
5991,Arthur,Arthur is a knight that can join your party in Shining Force. He can be promoted to a paladin.,Shining Force,https://www.giantbomb.com/arthur/3005-5991/,Shining Force,Adam; Alef; Amon; Anri; Balbaroy; Bleu; Diane; Domingo; Earnest; Gong; Gort; Guntz; Hans; Hanzou; Jogurt; Ken; Khris; Kokichi; Lowe; Luke; Lyle; Mae; Max; Musashi; Pelle; Tao; Torasu; Vankar; Zylo,,,,
19144,Arthur,A main character from Tears To Tiara. The Gael tribe's first warrior and a descendant of the elf king.,Tears to Tiara,https://www.giantbomb.com/arthur/3005-19144/,Tears to Tiara,Arawn; Epona; Ermin; Limwris; Llyr; Morgan; Octavia; Ogam; Rathty; Riannon; Taliesin,,,,
17640,Arthur,Gage Blackwood's trusted A.I. companion who provides background information regarding the history of the time periods he visits in his travels. He is voiced by professional comedian Matt Weinhold.,The Journeyman Project 2: Buried in Time,https://www.giantbomb.com/arthur/3005-17640/,The Journeyman Project 3: Legacy of Time; The Journeyman Project 2: Buried in Time,Gage Blackwood,Michele VIsard,,,
22916,Arthur,"The son of Tiltyu, he travels to Lenster looking for his sister.",Fire Emblem: Seisen no Keifu,https://www.giantbomb.com/arthur/3005-22916/,Fire Emblem: Awakening; Fire Emblem: Seisen no Keifu,Altena; Ares; Finn; Hannibal; Johalva; Johan; Julia; Leif; Lewyn; Oifaye; Seliph; Shanan; Tiltyu; Tinny,Arvis; Blume; Brian; Cutozof; Dannan; Hilda; Ishtar; Ishtore; Julius; Manfroy; Scorpio; Trabant,Jugdral,,
26007,Arthur Arlington,Arthur is a playable character in Mob of The Dead in Call of Duty: Zombies.,Call of Duty: Black Ops II,https://www.giantbomb.com/arthur-arlington/3005-26007/,Call of Duty: Black Ops II,Billy Handsome; Finn O'Leary; Salvatore DeLuca,,Alcatraz; The United States of America,Ghost; Player Character,
32380,Arthur Maxson,The Elder of the Brotherhood of Steel.,Fallout 3,https://www.giantbomb.com/arthur-maxson/3005-32380/,Fallout 4; Fallout 3,Knight Sergeant Gavil; Knight-Captain Cade; Lancer Captain Kells; Liberty Prime; Nora; Proctor Ingram; Proctor Quinlan; Sarah Lyons; Sole Survivor,X6-88,Prydwen; The Commonwealth; The United States of America; The Wasteland,Brotherhood of Steel; Descendants of Other Characters,The Prydwen
35916,Arthur Morgan ,"The main protagonist, lead enforcer and right hand man of Dutch of the Van Der Linde gang in Red Dead Redemption 2.",Red Dead Redemption II,https://www.giantbomb.com/arthur-morgan/3005-35916/,Red Dead Redemption II,Abigail Marston; Archie Downes; Bill Williamson; Charles Smith; Dutch van der Linde; Eagle Flies; Edith Downes; Hosea Matthews; Jack Marston; Javier Escuella; John Marston; Josiah Trelawny; Karen Jones; Kieran Duffy; Lenny Summers; Leopold Strauss; Madam Nazar; Mary Linton; Mary-Beth Gaskill; Molly O'Shea; Pearson; Rains Fall; Reverend Swanson; Sadie Adler; Tilly Jackson; Uncle,Alberto Fussar; Andrew Milton; Angelo Bronte; Catherine Braithwaite; Colm O'Driscoll; Edgar Ross; Leopold Strauss; Leviticus Cornwall; Micah Bell,Blackwater; Guarma; Lemoyne; New Hanover; Southern United States; The United States of America; Valentine,Anti-Hero; Bandit; Bounty Hunter; Bounty Hunting; Bribery; Bullet Time; Canonical Death; Castaway; Character Models Based on Actual People; Cowboy; Criminals; Crouch; Customizable Character; Customization; Cutscene; Dark Past; Disease; Drowning; Drunk Character; Eating; Falling Damage; Fatigue; First Person Melee; First-Person Perspective; Fishing; Forced Slow Walking; Full Body Awareness; Good vs. Evil; Gunslinger; Hand to Hand Combat,Bandolier; Bathtub; Beard; Bowler Hat; Cigar; Cigarette; Coin; Cowboy Hat; Diary; Facial Hair; Goatee; Gold; Gun; Leather Jacket; Mustache; Paper Money; Pistol; Revolver; Rifle; Satchel; Shotgun; Sideburns; Sniper Rifle; Suspenders; Top Hat; Treasure Map; Whiskey
6463,Arthur Pendragon,"King Arthur, the fabled ancient king of the British Isles, has made many appearances in video games.  His story has been fodder for many tales, including Conquests of Camelot, the King Arthur games, and Dark Age of Camelot.",Star Arthur Densetsu I: Wakusei Mephius,https://www.giantbomb.com/arthur-pendragon/3005-6463/,Capcom Arcade 2nd Stadium; King Arthur: Knight's Tale; Capcom Beat 'Em Up Bundle; LEGO Marvel Super Heroes 2; Monster Strike; Smite; The Battles of King Arthur; Full Bokko Heroes X; Excalibur; Dragon Poker; Princess Arthur; Kaku-San-Sei Million Arthur; Puzzle & Dragons; King Arthur II: The Role-Playing Wargame; King Arthur: Fallen Champions; Raving Rabbids Travel In Time; Tatsunoko vs. Capcom: Ultimate All Stars; King Arthur: The Role-Playing Wargame; Sonic and the Black Knight; Capcom Classics Collection Reloaded; King Arthur; Arthur's Quest: Battle for the Kingdom; Persona 2: Eternal Punishment; King Arthur & the Knights of Justice; King Arthur's World; Bill & Ted's Excellent Video Game Adventure; Knights of the Round; Spirit of Excalibur; Conquests of Camelot: The Search for the Grail; Silver Ghost,Black Knight (Percy); Galahad; Guinevere; Lancelot; Lancelot; Merlin; Morgan le Fay; Sir Balan; Sir Ector; Sir Kay; Sir Lanval; Sir Leodegrance; Sir Pelleas; Sir Percival; Sir Tristan; Sir Yvain; Vivian,Dragon of the Moon; Lancelot; Mordred; Morgan le Fay; Prince Charming; Sir Brunor le Noir; The Red Knight; The White Knight,England; Europe,Arthurian Legend; Betrayal; Black Knight; Boss Fight; Chosen One; English Accent; Games Based on Literature; Heroic Sacrifice; Knight; Love Triangle; Male Protagonists; Middle Ages; Monarchy; Royalty; Sword and Sorcery; Swordsman; Tragic Hero; White Knights,Armor; Excalibur; Sword
11994,Arthur Weasley,"Father of the Weasley family and husband to Molly, Arthur Weasley is a kind, warmhearted man who also served as a father figure to Harry Potter.",Harry Potter and the Goblet of Fire,https://www.giantbomb.com/arthur-weasley/3005-11994/,Harry Potter: Hogwarts Mystery; LEGO Harry Potter Collection; LEGO Dimensions; LEGO Harry Potter: Years 5-7; Harry Potter and the Deathly Hallows: Part 1; LEGO Harry Potter: Years 1-4; Harry Potter and the Order of the Phoenix; Harry Potter and the Goblet of Fire,"Alastor ""Mad-Eye"" Moody; Albus Dumbledore; Fred Weasley; George Weasley; Ginny Weasley; Harry Potter; Hermione Granger; Luna Lovegood; Minerva McGonagall; Molly Weasley; Neville Longbottom; Nymphadora Tonks; Remus Lupin; Ron Weasley; Rubeus Hagrid; Severus Snape; Sirius Black",Bellatrix Lestrange; Cornelius Fudge; Dolores Umbridge; Draco Malfoy; Lord Voldemort; Lucius Malfoy,Diagon Alley; Forbidden Forest; Hogsmeade Village; Hogwarts Castle; Ministry of Magic; The Burrow,Fast Travel; Gryffindor; Lego Minifigure; Licensed Game; Magic; Mentor; Wizards,Book; Bottle; Cauldron; Potion; Rubber Duck; Wand
37115,Artie,Arthur Pendragon is a secondary character of Shrek the Third and the current king of Far Far Away.,Shrek the Third,https://www.giantbomb.com/artie/3005-37115/,Shrek the Third; Shrek the Third: Arthur's School Day Adventure,Donkey; Princess Fiona; Puss in Boots; Shrek,Lancelot; Prince Charming; Rumpelstiltskin,Far Far Away; Worcestershire University,Licensed Game,Crown
53226,Artie Fischl,Artie Fischl is a neat Sim from SimValley.,The Sims: Bustin' Out,https://www.giantbomb.com/artie-fischl/3005-53226/,The Sims: Bustin' Out,Charity Grant,,,,
37371,Artie Ziff,Artie was formerly known as Marge's ex-lover and owner of Ziff Corporation,The Simpsons: Tapped Out,https://www.giantbomb.com/artie-ziff/3005-37371/,The Simpsons: Tapped Out,Patty Bouvier; Selma Bouvier,Homer Simpson; Marge Simpson,Springfield; The United States of America,Anti-Villain; Corporation; Dancing; Games Based on Television Shows; Genius-Level Intellect; Inventor; Licensed Game; Rich Snob,Afro; Glasses
6767,Artoria Pendragon,"The Saber-class servant of Shirou Emiya, Artoria is a powerful warrior and the most famous Saber-class of the Holy Grail Wars.",Fate/stay night,https://www.giantbomb.com/artoria-pendragon/3005-6767/,Melty Blood: Type Lumina; Valkyrie Connect; Fate/Grand Order Arcade; Fate/Extella Link; The Alchemist Code; Fate/Extella: The Umbral Star; Fate/Grand Order; Unison League; Nitroplus Blasterz: Heroines Infinite Duel; Kai-ri-Sei Million Arthur; Full Bokko Heroes X; 300 Heroes; Monster Hunter Frontier G; Samurai & Dragons; Nendoroid Generation; Fate/tiger colosseum Upper; Fate/Unlimited Codes; Fate/tiger colosseum; Nitro Royale -Heroines Duel-; Fate/hollow ataraxia; Fate/stay night,Archer; Ayako Mitsuzuri; Diarmuid Ua Duibhne; Illyasviel von Einzbern; Irisviel von Einzbern; Issei Ryuudou; Kiritsugu Emiya; Lancer; Luviagelita Edelfelt; Rider; Rin Tohsaka; Sakura Matou; Shirou Emiya; Taiga Fujimura,Assassin; Berserker; Caster; Gilgamesh; Gilles de Rais; Illyasviel von Einzbern; Kirei Kotomine; Kiritsugu Emiya; Lancer; Mordred; Rider; Shinji Matou; Souichirou Kuzuki; True Assassin; Zouken Matou,Camelot; England; Fuyuki City; Japan,Arthurian Legend; Black Magic; Death; Eroge; Gender Recasting; Guest Character; Knight; Lions; Love; Magic; Magically Imbued Weapons; Modern Day Mythology; Potential Love Interest; Regenerating Health; Romance; Secret History; Sex; Summoning; Swordmaster; Swordsman; Tomboy; Visual Novel; Voice Acting,Dress; Excalibur; Metal Armor; Shirt; Skirt; Sword; Yakisoba; Yakisoba Pan
49101,Artorius Collbrande,"The main antagonist of Tales of Berseria, the Abbey's head Exorcist who seeks to suppress humanity's emotions across the world.",Tales of Berseria,https://www.giantbomb.com/artorius-collbrande/3005-49101/,Tales of the Rays; Tales of Berseria,Eleanor Hume; Laphicet; Velvet Crowe,Eizen; Eleanor Hume; Laphicet; Rokurou Rangetsu; Velvet Crowe,,Shepherds; Warrior Priest,
2940,Artur,Artur is a monk in charge of eliminating as many monsters as possible from the lands of Renais. He is a playable character in Fire Emblem: The Sacred Stones.,Fire Emblem: The Sacred Stones,https://www.giantbomb.com/artur/3005-2940/,Fire Emblem: The Sacred Stones,Eirika; Joshua; Kyle; Lute,Caellach; Lyon; Olsson; Riev; Valter,,Class Change; Healer; Magic; Random Number Generation,Book; Boots; Cape; Magic Staff; Robe
45749,Arturo Jiminez,Arturo Jiminez is a physician serving in the Deschutes County Militia.,Days Gone,https://www.giantbomb.com/arturo-jiminez/3005-45749/,Days Gone,Colonel Matthew Garret; Deacon St. John,,,,
7842,Arty,Arty is color revolutionary in the game de Blob. She gives you missions in which you must color buildings certain colors.,de Blob,https://www.giantbomb.com/arty/3005-7842/,de Blob 2; de Blob,Bif; de Blob; Prof; Zip,,Chroma City,Anthropomorphism; Raydians,
13958,"Arty ""The TORCH"" Jablonski",A selectable character in Rocket Jockey.  His emblem is a rocket.,Rocket Jockey,https://www.giantbomb.com/arty-the-torch-jablonski/3005-13958/,Rocket Jockey,,Buster Buetox; Fez Boy,,Grapple Tying,Grapple; Rocket
55520,Arty Loste,Arty Loste is a deceased Sim in Strangetown.,The Sims 2,https://www.giantbomb.com/arty-loste/3005-55520/,The Sims 2,Vera Loste,,,,
13169,Artyom,"Artyom is the main character in Metro series. He was born in Moscow, but the war and destruction that drove everyone into the underground Metro happened while he was still young and he has lived the vast majority of his life in the Metro.",Metro 2033,https://www.giantbomb.com/artyom/3005-13169/,Metro Exodus; Metro Redux; Metro: Last Light; Metro 2033,Bourbon; Giul; Khan,,Moscow; Russia; Tunnel; Underground,Apocalypse; Book Tie-in; Communism; Dark Ones; First-Person Perspective; Full Body Awareness; Librarian; Male Protagonists; Money as Ammo; Nazi; Player Character; Post-Credits Plot Twist; Rivaling Factions; Russian Accent,Beard; Facial Hair; Gas Mask; Shotgun
23190,Aru Akise,"Aru Akise is one of Yukiteru Amano's friends, and becomes one of the main characters of the series further on in the story line.",Mirai Nikki: The 13th Diary Holder,https://www.giantbomb.com/aru-akise/3005-23190/,Mirai Nikki: The 13th Diary Holder; Mirai Nikki RE: WRITE - 13 Ninme No Nikki Shoyuusha,Yukiteru Amano,Yuno Gasai,,,
50778,Aru Rikuhachima,"The Boss of Problem Solver 68, trying hard to act like a cool villain and steady leader when she is secretly racked by doubt and insecurity about herself.",Mahjong Soul,https://www.giantbomb.com/aru-rikuhachima/3005-50778/,Blue Archive; Mahjong Soul,Igusa Haruka; Kayoko Onikata; Mutsuki Asagi,,,,
9861,Arumat P. Thanatos,Arumat is an Eldarian and a playable character in Star Ocean 4. His weapon is a laser scythe.,Star Ocean: The Last Hope,https://www.giantbomb.com/arumat-p-thanatos/3005-9861/,Star Ocean: The Last Hope,Crowe F. Almedio; Edge Maverick; Reimi Saionji,,,Disease,Scythe
34790,Arun,The young commander of Zero.,Phantom of the Kill,https://www.giantbomb.com/arun/3005-34790/,Phantom of the Kill,Amenonuhoko; Brahmastra; Parashu; Parashu; Tyrfing; Valyn; Zero,Belphegor,,,
7271,Aruru,"One of the main characters of Utawarerumono.
",Utawarerumono,https://www.giantbomb.com/aruru/3005-7271/,Aquapazza: Aquaplus Dream Match; Utawarerumono,Camyu; Eruru,,,,
23998,Arvid Romm,"Rotund Swiss comic book nerd, Arvid Romm is dedicated to fighting for justice. He self-appoints as his rivals anyone he deems an evildoer, such as The Beast of Hall 22 and Klein.",Battle High: San Bruno,https://www.giantbomb.com/arvid-romm/3005-23998/,Battle High 2; Battle High: San Bruno,Ryken Volynski,Bryan Regis Harrisworth III; Klein Zauber; Principal,San Bruno High School; Switzerland,Air Element; Air Manipulation; Bookworms; Breath Attack; Charge Character; Divekick; Fat Fighter; Overweight Character; Superhero,Cape; Trading Card
56663,Arvid Svendel Alces,"Known to some as ""Grius"", Alces is a member of the rhoag tribe who plays an important role in the resistance against Louis Guiabern.",Metaphor: ReFantazio,https://www.giantbomb.com/arvid-svendel-alces/3005-56663/,Metaphor: ReFantazio,Eiselin Hulkenberg; Gallica; Leon Strohl; Will,Louis Guiabern,,,
22670,Arvis,"The Duke of Velthomer (and eventual emperor of all of Grandbell), Arvis helps Manfroy in his plot to control Jugdral.",Fire Emblem: Seisen no Keifu,https://www.giantbomb.com/arvis/3005-22670/,Fire Emblem Heroes; Fire Emblem: Awakening; Fire Emblem: Seisen no Keifu,Aida; Andrei; Azel; Blume; Brian; Dannan; Deirdre; Hilda; Ishtar; Ishtore; Julia; Julius; Kempf; Langbalt; Manfroy; Reptor; Saias; Scorpio; Sigurd,Adean; Alec; Altena; Amid; Arden; Ares; Arthur; Asaello; August; Ayra; Azel; Beowulf; Briggid; Byron; Ced; Claude; Corple; Daisy; Delmud; Dew; Dimna; Dorias; Ethlyn; Faval; Fee; Femina; Finn; Fury; Hannibal; Hawk,Jugdral,Betrayal,
